"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
4.1,0.1,0.1,1.2295,-1.9204e-08,0,1.0182
4.2,0.1,0.1,1.2295,-1.7192e-08,0,1.0009
4.3,0.1,0.1,1.2295,-1.5491e-08,0,0.98367
4.4,0.1,0.1,1.2295,-1.4042e-08,0,0.96641
4.5,0.1,0.1,1.2295,-1.2771e-08,0,0.94915
4.6,0.1,0.1,1.2295,-1.1619e-08,0,0.93189
4.7,0.1,0.1,1.2295,-1.0543e-08,0,0.91464
4.8,0.1,0.1,1.2295,-9.52e-09,0,0.89738
4.9,0.1,0.1,1.2295,-8.5323e-09,0,0.88012
5,0.1,0.1,1.2295,-7.5759e-09,0,0.86286
5.1,0.1,0.1,1.2295,-6.6592e-09,0,0.8456
5.2,0.1,0.1,1.2295,-5.7947e-09,0,0.82835
5.3,0.1,0.1,1.2295,-4.989e-09,0,0.81109
5.4,0.1,0.1,1.2295,-4.2487e-09,0,0.79383
5.5,0.1,0.1,1.2295,-3.5815e-09,0,0.77657
5.6,0.1,0.1,1.2295,-2.9909e-09,0,0.75932
5.7,0.1,0.1,1.2295,-2.4705e-09,0,0.74206
5.8,0.1,0.1,1.2295,-2.0153e-09,0,0.7248
5.9,0.1,0.1,1.2295,-1.621e-09,0,0.70754
6,0.1,0.1,1.2295,-1.2815e-09,0,0.69028
6.1,0.1,0.1,1.2295,-9.8253e-10,0,0.67303
6.2,0.1,0.1,1.2295,-7.139e-10,0,0.65577
6.3,0.1,0.1,1.2295,-4.6972e-10,0,0.63851
6.4,0.1,0.1,1.2295,-2.4414e-10,0,0.62125
6.5,0.1,0.1,1.2295,-2.3184e-11,0,0.60399
6.6,0.1,0.1,1.2295,2.0092e-10,0,0.58674
6.7,0.1,0.1,1.2295,4.2392e-10,0,0.56948
6.8,0.1,0.1,1.2295,6.3294e-10,0,0.55222
6.9,0.1,0.1,1.2295,8.4746e-10,0,0.53496
7,0.1,0.1,1.2295,9.8453e-10,0,0.51771
7.1,0.1,0.1,1.2295,1.1638e-09,0,0.50045
7.2,0.1,0.1,1.2295,9.9917e-10,0,0.48319
7.3,0.1,0.1,1.2295,1.2315e-09,0,0.46593
7.4,0.1,0.1,1.2295,1.2939e-10,0,0.44867
7.5,0.1,0.1,1.2295,1.4127e-09,0,0.43142
7.6,0.1,0.1,1.2295,-2.8735e-09,0,0.41416
7.7,0.1,0.1,1.2295,3.8842e-09,0,0.3969
7.8,0.1,0.1,1.2295,-1.1744e-08,0,0.37964
7.9,0.1,0.1,1.2295,1.5927e-08,0,0.36238
8,0.1,0.1,1.2295,-3.6947e-08,0,0.34513
8.1,0.1,0.1,1.2295,5.4914e-08,0,0.32787
8.2,0.1,0.1,1.2295,-9.9799e-08,0,0.31061
8.3,0.1,0.1,1.2295,1.4159e-07,0,0.29335
8.4,0.1,0.1,1.2295,-2.1287e-07,0,0.2761
8.5,0.1,0.1,1.2295,2.3332e-07,0,0.25884
8.6,0.1,0.1,1.2295,-2.6848e-07,0,0.24158
8.7,0.1,0.1,1.2295,3.8017e-08,0,0.22432
8.8,0.1,0.1,1.2294,1.4448e-07,0,0.20706
8.9,0.1,0.1,1.2295,-1.037e-06,0,0.18981
9,0.1,0.1,1.2294,1.3485e-06,0,0.17255
9.1,0.1,0.1,1.2295,-2.5734e-06,0,0.15529
9.2,0.1,0.1,1.2294,1.4854e-06,0,0.13804
9.3,0.1,0.1,1.2295,-6.1081e-07,0,0.12077
9.4,0.1,0.1,1.2295,-2.4622e-06,0,0.10352
9.5,0.1,0.1,1.2294,7.6541e-06,0,0.086272
9.6,0.1,0.1,1.2296,-1.4504e-06,0,0.069004
9.7,0.1,0.1,1.2293,9.8614e-06,0,0.051781
9.8,0.1,0.1,1.2294,1.9804e-05,0,0.034504
9.9,0.1,0.1,1.2294,2.0331e-05,0,0.017223
10,0.1,0.1,1.2294,3.1756e-05,0,0
0,0.2,0.1,1,0,0,1.8441
0.1,0.2,0.1,1.0123,-0.032874,0,1.8338
0.2,0.2,0.1,1.0389,-0.052698,0,1.8077
0.3,0.2,0.1,1.0703,-0.05995,0,1.773
0.4,0.2,0.1,1.1023,-0.060009,0,1.7347
0.5,0.2,0.1,1.1312,-0.056821,0,1.6974
0.6,0.2,0.1,1.1526,-0.051134,0,1.6639
0.7,0.2,0.1,1.1672,-0.042943,0,1.6342
0.8,0.2,0.1,1.1778,-0.033498,0,1.6068
0.9,0.2,0.1,1.1854,-0.024558,0,1.5814
1,0.2,0.1,1.1898,-0.017082,0,1.5587
1.1,0.2,0.1,1.1915,-0.011227,0,1.5385
1.2,0.2,0.1,1.1919,-0.0068888,0,1.5197
1.3,0.2,0.1,1.1917,-0.003902,0,1.5016
1.4,0.2,0.1,1.1914,-0.0020117,0,1.484
1.5,0.2,0.1,1.1911,-0.00091112,0,1.4666
1.6,0.2,0.1,1.1908,-0.00032182,0,1.4494
1.7,0.2,0.1,1.1905,-4.0597e-05,0,1.4322
1.8,0.2,0.1,1.1904,6.9242e-05,0,1.415
1.9,0.2,0.1,1.1903,9.5043e-05,0,1.3978
2,0.2,0.1,1.1902,8.5205e-05,0,1.3805
2.1,0.2,0.1,1.1902,6.4612e-05,0,1.3633
2.2,0.2,0.1,1.1902,4.4418e-05,0,1.3461
2.3,0.2,0.1,1.1902,2.8487e-05,0,1.3288
2.4,0.2,0.1,1.1902,1.7288e-05,0,1.3116
2.5,0.2,0.1,1.1902,1.0002e-05,0,1.2943
2.6,0.2,0.1,1.1902,5.537e-06,0,1.277
2.7,0.2,0.1,1.1902,2.9336e-06,0,1.2598
2.8,0.2,0.1,1.1902,1.4815e-06,0,1.2425
2.9,0.2,0.1,1.1902,7.0477e-07,0,1.2253
3,0.2,0.1,1.1902,3.0682e-07,0,1.208
3.1,0.2,0.1,1.1902,1.1231e-07,0,1.1908
3.2,0.2,0.1,1.1902,2.2769e-08,0,1.1735
3.3,0.2,0.1,1.1902,-1.4689e-08,0,1.1562
3.4,0.2,0.1,1.1902,-2.7636e-08,0,1.139
3.5,0.2,0.1,1.1902,-2.9797e-08,0,1.1217
3.6,0.2,0.1,1.1902,-2.7538e-08,0,1.1045
3.7,0.2,0.1,1.1902,-2.3777e-08,0,1.0872
3.8,0.2,0.1,1.1902,-1.9839e-08,0,1.07
3.9,0.2,0.1,1.1902,-1.6289e-08,0,1.0527
4,0.2,0.1,1.1902,-1.3322e-08,0,1.0354
4.1,0.2,0.1,1.1902,-1.0969e-08,0,1.0182
4.2,0.2,0.1,1.1902,-9.1784e-09,0,1.0009
4.3,0.2,0.1,1.1902,-7.848e-09,0,0.98367
4.4,0.2,0.1,1.1902,-6.8598e-09,0,0.96641
4.5,0.2,0.1,1.1902,-6.1106e-09,0,0.94915
4.6,0.2,0.1,1.1902,-5.5211e-09,0,0.93189
4.7,0.2,0.1,1.1902,-5.0272e-09,0,0.91464
4.8,0.2,0.1,1.1902,-4.5766e-09,0,0.89738
4.9,0.2,0.1,1.1902,-4.146e-09,0,0.88012
5,0.2,0.1,1.1902,-3.731e-09,0,0.86286
5.1,0.2,0.1,1.1902,-3.3306e-09,0,0.8456
5.2,0.2,0.1,1.1902,-2.9393e-09,0,0.82835
5.3,0.2,0.1,1.1902,-2.565e-09,0,0.81109
5.4,0.2,0.1,1.1902,-2.219e-09,0,0.79383
5.5,0.2,0.1,1.1902,-1.9046e-09,0,0.77657
5.6,0.2,0.1,1.1902,-1.6137e-09,0,0.75932
5.7,0.2,0.1,1.1902,-1.3478e-09,0,0.74206
5.8,0.2,0.1,1.1902,-1.1134e-09,0,0.7248
5.9,0.2,0.1,1.1902,-9.0717e-10,0,0.70754
6,0.2,0.1,1.1902,-7.1489e-10,0,0.69028
6.1,0.2,0.1,1.1902,-5.3246e-10,0,0.67303
6.2,0.2,0.1,1.1902,-3.6508e-10,0,0.65577
6.3,0.2,0.1,1.1902,-2.0826e-10,0,0.63851
6.4,0.2,0.1,1.1902,-4.9571e-11,0,0.62125
6.5,0.2,0.1,1.1902,1.1476e-10,0,0.60399
6.6,0.2,0.1,1.1902,2.7339e-10,0,0.58674
6.7,0.2,0.1,1.1902,4.2848e-10,0,0.56948
6.8,0.2,0.1,1.1902,5.703e-10,0,0.55222
6.9,0.2,0.1,1.1902,7.2316e-10,0,0.53496
7,0.2,0.1,1.1902,7.6031e-10,0,0.51771
7.1,0.2,0.1,1.1902,9.0357e-10,0,0.50045
7.2,0.2,0.1,1.1902,5.4208e-10,0,0.48319
7.3,0.2,0.1,1.1902,1.0226e-09,0,0.46593
7.4,0.2,0.1,1.1902,-7.6093e-10,0,0.44867
7.5,0.2,0.1,1.1902,1.9736e-09,0,0.43142
7.6,0.2,0.1,1.1902,-5.3313e-09,0,0.41416
7.7,0.2,0.1,1.1902,8.0293e-09,0,0.3969
7.8,0.2,0.1,1.1902,-2.0653e-08,0,0.37964
7.9,0.2,0.1,1.1902,3.3427e-08,0,0.36238
8,0.2,0.1,1.1902,-6.9636e-08,0,0.34513
8.1,0.2,0.1,1.1902,1.1441e-07,0,0.32787
8.2,0.2,0.1,1.1902,-2.0413e-07,0,0.31061
8.3,0.2,0.1,1.1902,3.0692e-07,0,0.29335
8.4,0.2,0.1,1.1902,-4.7546e-07,0,0.2761
8.5,0.2,0.1,1.1902,5.7286e-07,0,0.25884
8.6,0.2,0.1,1.1902,-7.0673e-07,0,0.24158
8.7,0.2,0.1,1.1902,3.6816e-07,0,0.22432
8.8,0.2,0.1,1.1901,9.9233e-09,0,0.20706
8.9,0.2,0.1,1.1902,-1.7448e-06,0,0.18981
9,0.2,0.1,1.1901,2.8808e-06,0,0.17255
9.1,0.2,0.1,1.1902,-5.9004e-06,0,0.15529
9.2,0.2,0.1,1.1901,4.6511e-06,0,0.13804
9.3,0.2,0.1,1.1902,-3.9283e-06,0,0.12077
9.4,0.2,0.1,1.1902,-4.4728e-06,0,0.10352
9.5,0.2,0.1,1.1901,1.373e-05,0,0.086269
9.6,0.2,0.1,1.1903,-9.8842e-06,0,0.069005
9.7,0.2,0.1,1.19,2.088e-05,0,0.051778
9.8,0.2,0.1,1.1902,3.456e-05,0,0.034505
9.9,0.2,0.1,1.1901,3.1971e-05,0,0.017229
10,0.2,0.1,1.1901,6.0305e-05,0,0
0,0.3,0.1,1,0,0,1.889
0.1,0.3,0.1,1.0171,-0.06103,0,1.8688
0.2,0.3,0.1,1.0471,-0.087736,0,1.8242
0.3,0.3,0.1,1.0701,-0.092283,0,1.7764
0.4,0.3,0.1,1.0839,-0.087235,0,1.732
0.5,0.3,0.1,1.0902,-0.078549,0,1.692
0.6,0.3,0.1,1.0896,-0.067052,0,1.6569
0.7,0.3,0.1,1.0846,-0.053003,0,1.6263
0.8,0.3,0.1,1.0785,-0.038555,0,1.5994
0.9,0.3,0.1,1.0728,-0.026143,0,1.5755
1,0.3,0.1,1.0675,-0.016683,0,1.5544
1.1,0.3,0.1,1.0628,-0.0099179,0,1.5354
1.2,0.3,0.1,1.0593,-0.0053509,0,1.5176
1.3,0.3,0.1,1.057,-0.0025218,0,1.5003
1.4,0.3,0.1,1.0556,-0.00094911,0,1.4832
1.5,0.3,0.1,1.0548,-0.00017637,0,1.4662
1.6,0.3,0.1,1.0544,0.00014281,0,1.4491
1.7,0.3,0.1,1.0541,0.00023223,0,1.4321
1.8,0.3,0.1,1.0541,0.00021918,0,1.4149
1.9,0.3,0.1,1.0541,0.00017094,0,1.3978
2,0.3,0.1,1.0541,0.00011962,0,1.3805
2.1,0.3,0.1,1.0541,7.7686e-05,0,1.3633
2.2,0.3,0.1,1.0541,4.7611e-05,0,1.3461
2.3,0.3,0.1,1.0541,2.7766e-05,0,1.3288
2.4,0.3,0.1,1.0541,1.5465e-05,0,1.3116
2.5,0.3,0.1,1.0541,8.2293e-06,0,1.2943
2.6,0.3,0.1,1.0541,4.1704e-06,0,1.2771
2.7,0.3,0.1,1.0541,1.9957e-06,0,1.2598
2.8,0.3,0.1,1.0541,8.8486e-07,0,1.2425
2.9,0.3,0.1,1.0541,3.4719e-07,0,1.2253
3,0.3,0.1,1.0541,1.0353e-07,0,1.208
3.1,0.3,0.1,1.0541,3.3074e-09,0,1.1908
3.2,0.3,0.1,1.0541,-3.0995e-08,0,1.1735
3.3,0.3,0.1,1.0541,-3.7574e-08,0,1.1562
3.4,0.3,0.1,1.0541,-3.3888e-08,0,1.139
3.5,0.3,0.1,1.0541,-2.7388e-08,0,1.1217
3.6,0.3,0.1,1.0541,-2.0923e-08,0,1.1045
3.7,0.3,0.1,1.0541,-1.5415e-08,0,1.0872
3.8,0.3,0.1,1.0541,-1.1046e-08,0,1.07
3.9,0.3,0.1,1.0541,-7.7172e-09,0,1.0527
4,0.3,0.1,1.0541,-5.265e-09,0,1.0354
4.1,0.3,0.1,1.0541,-3.5354e-09,0,1.0182
4.2,0.3,0.1,1.0541,-2.3841e-09,0,1.0009
4.3,0.3,0.1,1.0541,-1.6593e-09,0,0.98367
4.4,0.3,0.1,1.0541,-1.2234e-09,0,0.96641
4.5,0.3,0.1,1.0541,-9.8885e-10,0,0.94915
4.6,0.3,0.1,1.0541,-8.8616e-10,0,0.93189
4.7,0.3,0.1,1.0541,-8.4483e-10,0,0.91464
4.8,0.3,0.1,1.0541,-8.1615e-10,0,0.89738
4.9,0.3,0.1,1.0541,-7.9272e-10,0,0.88012
5,0.3,0.1,1.0541,-7.7541e-10,0,0.86286
5.1,0.3,0.1,1.0541,-7.4683e-10,0,0.8456
5.2,0.3,0.1,1.0541,-6.9551e-10,0,0.82835
5.3,0.3,0.1,1.0541,-6.3768e-10,0,0.81109
5.4,0.3,0.1,1.0541,-5.8619e-10,0,0.79383
5.5,0.3,0.1,1.0541,-5.3019e-10,0,0.77657
5.6,0.3,0.1,1.0541,-4.5939e-10,0,0.75932
5.7,0.3,0.1,1.0541,-3.9002e-10,0,0.74206
5.8,0.3,0.1,1.0541,-3.3271e-10,0,0.7248
5.9,0.3,0.1,1.0541,-2.7255e-10,0,0.70754
6,0.3,0.1,1.0541,-1.976e-10,0,0.69028
6.1,0.3,0.1,1.0541,-1.2086e-10,0,0.67303
6.2,0.3,0.1,1.0541,-5.3609e-11,0,0.65577
6.3,0.3,0.1,1.0541,2.0881e-11,0,0.63851
6.4,0.3,0.1,1.0541,1.1074e-10,0,0.62125
6.5,0.3,0.1,1.0541,2.0102e-10,0,0.60399
6.6,0.3,0.1,1.0541,2.7381e-10,0,0.58674
6.7,0.3,0.1,1.0541,3.4708e-10,0,0.56948
6.8,0.3,0.1,1.0541,4.1139e-10,0,0.55222
6.9,0.3,0.1,1.0541,4.7427e-10,0,0.53496
7,0.3,0.1,1.0541,4.1861e-10,0,0.51771
7.1,0.3,0.1,1.0541,4.8479e-10,0,0.50045
7.2,0.3,0.1,1.0541,9.5766e-11,0,0.48319
7.3,0.3,0.1,1.0541,5.8852e-10,0,0.46593
7.4,0.3,0.1,1.0541,-1.148e-09,0,0.44867
7.5,0.3,0.1,1.0541,1.8416e-09,0,0.43142
7.6,0.3,0.1,1.0541,-5.5492e-09,0,0.41416
7.7,0.3,0.1,1.0541,9.0993e-09,0,0.3969
7.8,0.3,0.1,1.0541,-2.167e-08,0,0.37964
7.9,0.3,0.1,1.0541,3.8926e-08,0,0.36238
8,0.3,0.1,1.0541,-7.8286e-08,0,0.34513
8.1,0.3,0.1,1.0541,1.3733e-07,0,0.32787
8.2,0.3,0.1,1.0541,-2.4911e-07,0,0.31061
8.3,0.3,0.1,1.0541,3.9475e-07,0,0.29335
8.4,0.3,0.1,1.0541,-6.4147e-07,0,0.2761
8.5,0.3,0.1,1.0541,8.4996e-07,0,0.25884
8.6,0.3,0.1,1.0541,-1.1461e-06,0,0.24158
8.7,0.3,0.1,1.0541,9.6554e-07,0,0.22432
8.8,0.3,0.1,1.0541,-6.4256e-07,0,0.20706
8.9,0.3,0.1,1.0542,-1.3409e-06,0,0.18981
9,0.3,0.1,1.0541,3.3109e-06,0,0.17255
9.1,0.3,0.1,1.0542,-8.1223e-06,0,0.15529
9.2,0.3,0.1,1.0541,8.8123e-06,0,0.13804
9.3,0.3,0.1,1.0541,-1.07e-05,0,0.12077
9.4,0.3,0.1,1.0541,-1.7397e-06,0,0.10352
9.5,0.3,0.1,1.0541,1.2852e-05,0,0.086266
9.6,0.3,0.1,1.0542,-2.502e-05,0,0.069003
9.7,0.3,0.1,1.054,3.2001e-05,0,0.05177
9.8,0.3,0.1,1.0541,3.1508e-05,0,0.034506
9.9,0.3,0.1,1.0541,2.5481e-05,0,0.017238
10,0.3,0.1,1.0541,7.697e-05,0,0
0,0.4,0.1,1,0,0,1.9779
0.1,0.4,0.1,0.95491,-0.063249,0,1.934
0.2,0.4,0.1,0.93606,-0.083993,0,1.8509
0.3,0.4,0.1,0.90064,-0.082251,0,1.7829
0.4,0.4,0.1,0.85658,-0.072764,0,1.7307
0.5,0.4,0.1,0.81476,-0.061101,0,1.6873
0.6,0.4,0.1,0.77866,-0.04807,0,1.6499
0.7,0.4,0.1,0.74955,-0.034452,0,1.6183
0.8,0.4,0.1,0.72804,-0.02236,0,1.5919
0.9,0.4,0.1,0.71315,-0.013335,0,1.5697
1,0.4,0.1,0.70322,-0.0073221,0,1.5503
1.1,0.4,0.1,0.69696,-0.0035395,0,1.5326
1.2,0.4,0.1,0.6934,-0.0013154,0,1.5158
1.3,0.4,0.1,0.69164,-0.00017906,0,1.4992
1.4,0.4,0.1,0.69092,0.00027712,0,1.4826
1.5,0.4,0.1,0.69072,0.00038636,0,1.4659
1.6,0.4,0.1,0.69076,0.00034891,0,1.449
1.7,0.4,0.1,0.69088,0.00026693,0,1.432
1.8,0.4,0.1,0.69101,0.00018513,0,1.4149
1.9,0.4,0.1,0.69111,0.00011897,0,1.3978
2,0.4,0.1,0.69119,7.1847e-05,0,1.3805
2.1,0.4,0.1,0.69123,4.1131e-05,0,1.3633
2.2,0.4,0.1,0.69127,2.2395e-05,0,1.3461
2.3,0.4,0.1,0.69128,1.1576e-05,0,1.3288
2.4,0.4,0.1,0.69129,5.6355e-06,0,1.3116
2.5,0.4,0.1,0.6913,2.5377e-06,0,1.2943
2.6,0.4,0.1,0.6913,1.013e-06,0,1.2771
2.7,0.4,0.1,0.6913,3.1469e-07,0,1.2598
2.8,0.4,0.1,0.6913,2.8358e-08,0,1.2425
2.9,0.4,0.1,0.69131,-6.6234e-08,0,1.2253
3,0.4,0.1,0.69131,-8.1669e-08,0,1.208
3.1,0.4,0.1,0.69131,-6.9762e-08,0,1.1908
3.2,0.4,0.1,0.69131,-5.2086e-08,0,1.1735
3.3,0.4,0.1,0.69131,-3.6391e-08,0,1.1562
3.4,0.4,0.1,0.69131,-2.4421e-08,0,1.139
3.5,0.4,0.1,0.69131,-1.5846e-08,0,1.1217
3.6,0.4,0.1,0.69131,-9.9258e-09,0,1.1045
3.7,0.4,0.1,0.69131,-5.9334e-09,0,1.0872
3.8,0.4,0.1,0.69131,-3.2795e-09,0,1.07
3.9,0.4,0.1,0.69131,-1.529e-09,0,1.0527
4,0.4,0.1,0.69131,-4.082e-10,0,1.0354
4.1,0.4,0.1,0.69131,2.6209e-10,0,1.0182
4.2,0.4,0.1,0.69131,6.2094e-10,0,1.0009
4.3,0.4,0.1,0.69131,7.8266e-10,0,0.98367
4.4,0.4,0.1,0.69131,8.1731e-10,0,0.96641
4.5,0.4,0.1,0.69131,7.5796e-10,0,0.94915
4.6,0.4,0.1,0.69131,6.5254e-10,0,0.93189
4.7,0.4,0.1,0.69131,5.489e-10,0,0.91464
4.8,0.4,0.1,0.69131,4.5383e-10,0,0.89738
4.9,0.4,0.1,0.69131,3.5471e-10,0,0.88012
5,0.4,0.1,0.69131,2.605e-10,0,0.86286
5.1,0.4,0.1,0.69131,1.9632e-10,0,0.8456
5.2,0.4,0.1,0.69131,1.5166e-10,0,0.82835
5.3,0.4,0.1,0.69131,1.0558e-10,0,0.81109
5.4,0.4,0.1,0.69131,6.4399e-11,0,0.79383
5.5,0.4,0.1,0.69131,4.7148e-11,0,0.77657
5.6,0.4,0.1,0.69131,4.4337e-11,0,0.75932
5.7,0.4,0.1,0.69131,3.1795e-11,0,0.74206
5.8,0.4,0.1,0.69131,1.8767e-11,0,0.7248
5.9,0.4,0.1,0.69131,2.7373e-11,0,0.70754
6,0.4,0.1,0.69131,4.6464e-11,0,0.69028
6.1,0.4,0.1,0.69131,5.4954e-11,0,0.67303
6.2,0.4,0.1,0.69131,6.0802e-11,0,0.65577
6.3,0.4,0.1,0.69131,8.6439e-11,0,0.63851
6.4,0.4,0.1,0.69131,1.1779e-10,0,0.62125
6.5,0.4,0.1,0.69131,1.3323e-10,0,0.60399
6.6,0.4,0.1,0.69131,1.3678e-10,0,0.58674
6.7,0.4,0.1,0.69131,1.5294e-10,0,0.56948
6.8,0.4,0.1,0.69131,1.595e-10,0,0.55222
6.9,0.4,0.1,0.69131,1.4589e-10,0,0.53496
7,0.4,0.1,0.69131,7.5141e-11,0,0.51771
7.1,0.4,0.1,0.69131,9.4311e-11,0,0.50045
7.2,0.4,0.1,0.69131,-1.0347e-10,0,0.48319
7.3,0.4,0.1,0.69131,1.6495e-10,0,0.46593
7.4,0.4,0.1,0.69131,-7.0392e-10,0,0.44867
7.5,0.4,0.1,0.69131,1.0048e-09,0,0.43142
7.6,0.4,0.1,0.69131,-2.858e-09,0,0.41416
7.7,0.4,0.1,0.69131,5.438e-09,0,0.3969
7.8,0.4,0.1,0.69131,-1.1706e-08,0,0.37964
7.9,0.4,0.1,0.69131,2.3096e-08,0,0.36238
8,0.4,0.1,0.6913,-4.5732e-08,0,0.34513
8.1,0.4,0.1,0.69131,8.3007e-08,0,0.32787
8.2,0.4,0.1,0.6913,-1.5629e-07,0,0.31061
8.3,0.4,0.1,0.69131,2.5344e-07,0,0.29335
8.4,0.4,0.1,0.6913,-4.3599e-07,0,0.2761
8.5,0.4,0.1,0.69131,6.1087e-07,0,0.25884
8.6,0.4,0.1,0.6913,-8.9742e-07,0,0.24158
8.7,0.4,0.1,0.69131,9.2995e-07,0,0.22432
8.8,0.4,0.1,0.69129,-9.3091e-07,0,0.20706
8.9,0.4,0.1,0.69132,-1.5894e-07,0,0.18981
9,0.4,0.1,0.69128,1.4027e-06,0,0.17255
9.1,0.4,0.1,0.69133,-5.1032e-06,0,0.15529
9.2,0.4,0.1,0.69127,6.6869e-06,0,0.13804
9.3,0.4,0.1,0.69133,-1.1221e-05,0,0.12077
9.4,0.4,0.1,0.69128,3.213e-06,0,0.10352
9.5,0.4,0.1,0.69129,3.5222e-07,0,0.086266
9.6,0.4,0.1,0.6913,-2.0842e-05,0,0.069004
9.7,0.4,0.1,0.69123,2.8911e-05,0,0.051761
9.8,0.4,0.1,0.69129,9.404e-06,0,0.034509
9.9,0.4,0.1,0.69123,2.9444e-05,0,0.017249
10,0.4,0.1,0.69137,9.3495e-05,0,0
0,0.5,0.1,0.5,0,0,2.0365
0.1,0.5,0.1,0,0,0,1.976
0.2,0.5,0.1,0,0,0,1.8675
0.3,0.5,0.1,0,0,0,1.7876
0.4,0.5,0.1,0,0,0,1.7312
0.5,0.5,0.1,0,0,0,1.6858
0.6,0.5,0.1,0,0,0,1.6472
0.7,0.5,0.1,0,0,0,1.615
0.8,0.5,0.1,0,0,0,1.5888
0.9,0.5,0.1,0,0,0,1.5672
1,0.5,0.1,0,0,0,1.5486
1.1,0.5,0.1,0,0,0,1.5315
1.2,0.5,0.1,0,0,0,1.5151
1.3,0.5,0.1,0,0,0,1.4988
1.4,0.5,0.1,0,0,0,1.4824
1.5,0.5,0.1,0,0,0,1.4658
1.6,0.5,0.1,0,0,0,1.449
1.7,0.5,0.1,0,0,0,1.432
1.8,0.5,0.1,0,0,0,1.4149
1.9,0.5,0.1,0,0,0,1.3978
2,0.5,0.1,0,0,0,1.3806
2.1,0.5,0.1,0,0,0,1.3633
2.2,0.5,0.1,0,0,0,1.3461
2.3,0.5,0.1,0,0,0,1.3288
2.4,0.5,0.1,0,0,0,1.3116
2.5,0.5,0.1,0,0,0,1.2943
2.6,0.5,0.1,0,0,0,1.2771
2.7,0.5,0.1,0,0,0,1.2598
2.8,0.5,0.1,0,0,0,1.2425
2.9,0.5,0.1,0,0,0,1.2253
3,0.5,0.1,0,0,0,1.208
3.1,0.5,0.1,0,0,0,1.1908
3.2,0.5,0.1,0,0,0,1.1735
3.3,0.5,0.1,0,0,0,1.1562
3.4,0.5,0.1,0,0,0,1.139
3.5,0.5,0.1,0,0,0,1.1217
3.6,0.5,0.1,0,0,0,1.1045
3.7,0.5,0.1,0,0,0,1.0872
3.8,0.5,0.1,0,0,0,1.07
3.9,0.5,0.1,0,0,0,1.0527
4,0.5,0.1,0,0,0,1.0354
4.1,0.5,0.1,0,0,0,1.0182
4.2,0.5,0.1,0,0,0,1.0009
4.3,0.5,0.1,0,0,0,0.98367
4.4,0.5,0.1,0,0,0,0.96641
4.5,0.5,0.1,0,0,0,0.94915
4.6,0.5,0.1,0,0,0,0.93189
4.7,0.5,0.1,0,0,0,0.91464
4.8,0.5,0.1,0,0,0,0.89738
4.9,0.5,0.1,0,0,0,0.88012
5,0.5,0.1,0,0,0,0.86286
5.1,0.5,0.1,0,0,0,0.8456
5.2,0.5,0.1,0,0,0,0.82835
5.3,0.5,0.1,0,0,0,0.81109
5.4,0.5,0.1,0,0,0,0.79383
5.5,0.5,0.1,0,0,0,0.77657
5.6,0.5,0.1,0,0,0,0.75932
5.7,0.5,0.1,0,0,0,0.74206
5.8,0.5,0.1,0,0,0,0.7248
5.9,0.5,0.1,0,0,0,0.70754
6,0.5,0.1,0,0,0,0.69028
6.1,0.5,0.1,0,0,0,0.67303
6.2,0.5,0.1,0,0,0,0.65577
6.3,0.5,0.1,0,0,0,0.63851
6.4,0.5,0.1,0,0,0,0.62125
6.5,0.5,0.1,0,0,0,0.60399
6.6,0.5,0.1,0,0,0,0.58674
6.7,0.5,0.1,0,0,0,0.56948
6.8,0.5,0.1,0,0,0,0.55222
6.9,0.5,0.1,0,0,0,0.53496
7,0.5,0.1,0,0,0,0.51771
7.1,0.5,0.1,0,0,0,0.50045
7.2,0.5,0.1,0,0,0,0.48319
7.3,0.5,0.1,0,0,0,0.46593
7.4,0.5,0.1,0,0,0,0.44867
7.5,0.5,0.1,0,0,0,0.43142
7.6,0.5,0.1,0,0,0,0.41416
7.7,0.5,0.1,0,0,0,0.3969
7.8,0.5,0.1,0,0,0,0.37964
7.9,0.5,0.1,0,0,0,0.36238
8,0.5,0.1,0,0,0,0.34513
8.1,0.5,0.1,0,0,0,0.32787
8.2,0.5,0.1,0,0,0,0.31061
8.3,0.5,0.1,0,0,0,0.29335
8.4,0.5,0.1,0,0,0,0.2761
8.5,0.5,0.1,0,0,0,0.25884
8.6,0.5,0.1,0,0,0,0.24158
8.7,0.5,0.1,0,0,0,0.22432
8.8,0.5,0.1,0,0,0,0.20706
8.9,0.5,0.1,0,0,0,0.18981
9,0.5,0.1,0,0,0,0.17255
9.1,0.5,0.1,0,0,0,0.15529
9.2,0.5,0.1,0,0,0,0.13804
9.3,0.5,0.1,0,0,0,0.12078
9.4,0.5,0.1,0,0,0,0.10352
9.5,0.5,0.1,0,0,0,0.086267
9.6,0.5,0.1,0,0,0,0.069005
9.7,0.5,0.1,0,0,0,0.051757
9.8,0.5,0.1,0,0,0,0.034511
9.9,0.5,0.1,0,0,0,0.017256
10,0.5,0.1,0.21645,5.3083e-05,0,0.0043145
